,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
598,Demetrius Douglas,Minn,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.5,0.0,15,11,83,0
599,Kumoku Noa,Hawaii,0,0,0,0,0,0,0,0,0,3,3,5,0,4,0,0,0,0,0,0,3.8,9.3,0.0,15,11,140,2
600,Shemar Thornton,FIU,0,0,0,0,0,0,0,0,0,0,1,2,3,4,2,0,0,3,0,0,2.5,10.9,0.0,15,10,164,2
601,Markis McCray,UL-Mon,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.5,0.0,15,10,157,0
602,Clark Quisenberry,Troy,0,0,0,1,3,0,0,4,0,1,0,2,0,2,0,0,0,0,0,0,2.1,6.4,0.0,15,9,96,2
603,Larry Collins,CoastC,0,0,0,0,3,2,1,0,0,2,0,0,6,0,0,0,0,0,0,0,2.5,6.1,0.0,15,9,92,1
604,James Clark,VaTech,0,0,2,2,0,0,0,0,2,0,5,0,3,0,0,0,0,0,1,0,1.9,6.1,0.0,15,8,92,0
605,Nykeim Johnson,Syr,0,0,0,0,4,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,2.5,4.5,0.0,15,8,68,0
606,Corey Reed,Lou,0,0,0,1,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8,9.7,0.0,15,8,145,0
607,Jeremiah Hawkins,Cal,0,0,0,0,2,4,1,0,0,5,1,0,2,0,0,0,0,0,0,0,2.1,4.7,0.0,15,8,70,0
608,Javan Hawes,Cin,0,0,0,0,0,8,0,0,1,0,2,0,3,1,0,0,0,0,0,0,2.5,3.8,0.0,15,8,57,1
609,Jamal Custis,Syr,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,3.0,8.0,0.0,15,8,120,1
610,R.J. Sneed,Baylor,0,0,0,1,3,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3.0,3.5,0.0,15,5,53,0
611,Hasaan Patterson,ODU,0,0,4,2,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.8,3.8,0.0,15,5,57,1
612,Marques Little,ODU,0,0,1,1,1,0,0,0,0,0,1,1,7,2,0,0,0,0,0,0,2.0,7.9,0.0,14,12,111,0
613,Jordan Duncan,Cal,0,0,0,0,3,0,1,2,2,0,1,0,0,4,0,0,0,0,0,0,2.0,8.6,0.0,14,10,120,1
614,Brandon Polk,PSU,0,0,1,2,0,0,3,0,1,0,0,1,1,2,0,0,0,0,1,0,1.6,9.3,0.0,14,10,130,1
615,Dayall Harris,Mia-Fl,0,0,0,0,2,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,3.5,6.6,0.0,14,10,92,2
616,Isaac Holder,EastMi,0,0,0,0,2,1,1,0,1,2,2,3,0,1,0,0,0,0,0,0,1.6,5.9,0.0,14,9,83,0
617,C.J. Riley,NCSU,0,0,1,1,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2.3,10.1,0.0,14,9,142,0
618,Kevin Todd,ODU,0,0,0,0,0,0,0,3,3,7,1,0,0,0,0,0,0,0,0,0,3.5,6.5,0.0,14,9,91,0
619,Tyler Patrick,Kansas,0,0,0,0,3,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,2.8,7.9,0.0,14,9,111,0
620,Cedric Peterson,Ari,0,0,3,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.8,4.1,0.0,14,8,57,0
621,Zy Letman,App,0,0,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.5,7.6,0.0,14,8,106,1
622,Warren Redix,UTEP,0,0,1,3,0,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,2.3,9.1,0.0,14,8,128,1
623,Cameron Smith,ND,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.3,0.0,14,8,60,1
624,Scott Bracey,Duke,0,0,0,1,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,2.8,5.2,0.0,14,8,73,0
625,Mark Michaud,GaSo,0,0,4,0,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,3.5,12.4,0.0,14,7,173,0
626,Dieuly Aristilde,EastMi,0,0,3,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.3,5.6,0.0,14,7,79,0
627,DeVonta Smith,Ala,0,0,0,1,1,0,0,3,0,0,4,2,1,0,0,0,0,0,0,2,2.0,11.1,0.0,14,7,156,3
628,Ryan Newsome,AriSt,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,8,0,1.8,6.9,0.0,14,7,96,0
629,Nate Brown,Missou,0,0,0,0,2,0,0,0,2,2,0,0,0,6,0,0,0,0,1,0,2.6,6.8,0.0,13,11,89,0
630,Kendrick Rogers,TexA&M,0,0,3,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,0,2.6,7.6,0.0,13,11,99,0
631,Deangelo Antoine,USF,0,0,0,4,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,2.2,12.9,0.0,13,11,168,1
632,Quinten Pounds,Wash,0,0,1,2,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1.9,11.9,0.0,13,10,155,1
633,Chico McClatcher,Wash,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,9.8,0.0,13,10,128,0
634,Marshall Ellick,Temple,0,0,0,5,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2.2,7.2,0.0,13,10,93,0
635,Jauan Wesley,NIU,0,0,2,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,3,0,1.4,19.2,0.0,13,10,250,2
636,Trey Dye,BYU,0,0,4,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9,5.9,0.0,13,9,77,1
637,Eldridge Massington,UCLA,0,0,2,0,3,3,0,0,0,0,1,2,0,2,0,0,0,0,0,0,2.2,8.5,0.0,13,9,111,2
638,Quan Shorts,TxTch,0,0,0,0,0,0,4,4,1,0,0,1,0,0,0,0,0,1,0,0,2.2,8.4,0.0,13,9,109,2
639,Phil Patterson,VaTech,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,6.5,6.8,0.0,13,9,88,0
640,Henry Bussey,FlaAtl,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2,3.3,0.0,13,8,43,0
641,Tyrese Johnson,MiddTn,0,0,0,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,6.6,0.0,13,8,86,0
642,Eric Luna,TxSt,0,0,0,0,0,0,0,0,0,4,5,2,0,2,0,0,0,0,0,0,3.3,4.6,0.0,13,8,60,1
643,Tavaris Harrison,FlaAtl,0,0,2,2,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,1.6,5.9,0.0,13,8,77,0
644,Kyle Davis,Auburn,0,0,4,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,16.2,0.0,13,7,210,0
645,Tavonn Salter,MiddTn,0,0,0,0,0,0,0,0,2,0,4,4,0,3,0,0,0,0,0,0,3.3,9.6,0.0,13,6,125,2
646,Antoine Wesley,TxTch,0,0,0,0,0,3,2,0,0,0,0,0,2,1,0,0,0,3,0,0,2.0,11.4,0.0,12,10,137,0
647,Jarrison Stewart,TCU,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,2,0,2.0,8.5,0.0,12,9,102,1
648,Dylan Thomas,TCU,0,0,0,4,0,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1.7,4.9,0.0,12,9,59,1
649,Jimmy Marshall,MiddTn,0,0,0,1,2,3,0,1,0,0,1,0,0,3,0,0,1,0,0,0,1.7,6.6,0.0,12,8,79,2
650,Sidney Davis,Troy,0,0,1,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1.5,6.4,0.0,12,8,77,0
651,Jonathan Adams,ArkSt,0,0,0,2,3,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,1.7,6.4,0.0,12,8,77,1
652,Kedarian Jones,Mem,0,0,0,0,2,2,0,0,2,1,1,0,1,0,0,0,0,0,2,0,1.3,12.7,0.0,12,8,152,1
653,Randrecous Davis,SCar,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3.0,4.6,0.0,12,7,55,0
654,La'Michael Pettway,Ark,0,0,0,0,0,0,0,0,1,1,2,1,1,3,0,0,0,0,0,0,1.7,7.7,0.0,12,6,92,0
655,Cameron Stewart,UCF,0,0,0,0,0,0,0,3,0,2,0,3,0,0,3,0,0,0,0,0,2.4,16.4,0.0,12,6,197,1
656,Josh Smith,Tenn,0,0,0,5,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.6,0.0,12,5,43,0
657,Marcus Gaines,LaTech,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9.8,0.0,12,5,118,0
658,Raekwon James,KentSt,0,0,3,2,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1.3,5.1,0.0,12,4,61,1
659,Ty Slanina,TCU,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,2.8,6.9,0.0,11,10,76,0
660,Ermon Lane,FlaSt,0,0,0,0,0,0,0,0,0,3,2,0,2,1,3,0,0,0,0,0,1.1,15.4,0.0,11,8,169,0
661,DeJuawn Oliver,LaTech,0,0,0,2,0,2,1,0,0,3,0,1,1,0,0,0,0,0,0,0,1.6,10.5,0.0,11,8,116,1
662,Donaven Tennyson,Vandy,0,0,0,0,2,4,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1.6,10.5,0.0,11,8,116,0
663,Carmoni Green,Ill,0,0,0,0,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,2.8,6.8,0.0,11,8,75,0
664,Cornell Powell,Clem,0,0,1,0,1,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,1.4,5.2,0.0,11,8,57,1
665,John Franklin III,FlaAtl,0,0,0,3,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1.0,8.6,0.0,11,7,95,1
666,Rahshead Johnson,SJSU,0,0,0,0,0,0,0,4,0,0,1,0,6,0,0,0,0,0,0,0,2.8,9.4,0.0,11,7,103,2
667,Parker Smith,Rice,0,0,1,1,0,0,1,0,0,1,0,3,1,3,0,0,0,0,0,0,1.4,8.6,0.0,11,7,95,0
668,Tylan Wallace,OkSt,0,0,1,3,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,1.8,10.7,0.0,11,7,118,0
669,Jacoby Herring,UMass,0,0,2,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.8,7.4,0.0,11,7,81,0
670,Kawaan Baker,USA,0,0,0,2,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,2.2,9.3,0.0,11,7,102,1
671,Jaren Colston-Green,UtahSt,0,0,1,4,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.8,11.3,0.0,11,7,124,0
672,Jahcour Pearson,WestKy,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,2,0,0,0,1.8,3.6,0.0,11,7,40,0
673,George Campbell,FlaSt,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,11.1,0.0,11,6,122,0
674,Jeffery Mead,Okla,0,0,0,4,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1.8,8.9,0.0,11,6,98,0
675,Keylon Stokes,Tulsa,0,0,0,0,0,0,4,1,0,1,2,0,2,1,0,0,0,0,0,0,1.6,13.0,0.0,11,6,143,0
676,Darryl Richards,Toledo,0,0,0,0,0,0,2,0,0,0,2,0,2,1,2,0,0,0,0,0,1.8,8.2,0.0,11,6,90,0
677,Velus Jones,USC,0,0,1,2,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0.8,4.2,0.0,11,6,46,0
678,Chris Finke,ND,0,0,5,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8,9.3,0.0,11,6,102,0
679,Uriah LeMay,CHAR,0,0,4,8,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2.2,6.5,0.0,11,5,71,0
680,Jared Atkinson,Baylor,0,0,0,0,0,0,0,0,0,0,1,1,2,7,0,0,0,0,0,0,2.2,6.6,0.0,11,5,73,0
681,Uriah LeMay,CHAR,0,0,4,8,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,2.2,6.5,0.0,11,5,71,0
682,Deric Phouthavong,BGSU,0,0,1,1,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,2.2,7.3,0.0,11,5,80,0
683,Austin Trammell,Rice,0,0,0,0,1,2,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0.9,4.6,0.0,11,4,51,0
684,Brandon Colon,Navy,0,0,0,0,0,1,3,1,0,0,3,0,2,0,0,0,0,0,0,0,1.6,7.1,0.0,11,3,78,1
685,Damian King,Lib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,66.9,0.0,10,66,669,4
686,Jordan Smallwood,Okla,0,0,0,1,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,1.1,9.7,0.0,10,10,97,1
687,Jocquez Bruce,MiddTn,0,0,0,0,1,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1.3,5.9,0.0,10,9,59,1
688,Jerrid Marhefka,Ohio,0,0,0,0,2,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,2.0,10.7,0.0,10,9,107,1
689,Brayden Dickey,Wash,0,0,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.9,0.0,10,9,89,0
690,Nick Mathews,Marsh,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,5.0,7.7,0.0,10,7,77,0
691,Laviska Shenault,Colo,0,0,1,1,2,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,1.4,16.8,0.0,10,7,168,0
692,Markell Pack,Miss,0,0,3,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.5,6.7,0.0,10,7,67,0
693,Isaac Zico,Purdue,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2.5,3.4,0.0,10,6,34,1
694,JaQuay Savage,Cin,0,0,0,6,4,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,2.0,5.1,0.0,10,6,51,1
695,Ja'Quay Savage,Cin,0,0,0,6,4,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,2.0,5.1,0.0,10,6,51,1
696,Rashad Medaris,Cin,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,6.1,0.0,10,6,61,0
697,Darion Anderson,GaSo,0,0,0,0,0,0,2,0,3,0,1,0,2,2,0,0,0,0,0,0,2.0,10.6,0.0,10,6,106,0
698,Austin Liles,SJSU,0,0,2,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2.5,4.7,0.0,10,5,47,0
699,Cee Jay Powell,LaTech,0,0,4,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1.7,3.7,0.0,10,5,37,0
700,Jeremy Kelly,SJSU,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,2.5,4.0,0.0,10,4,40,0
701,Mechane Slade,Mem,0,0,0,0,0,1,4,0,0,0,1,0,2,0,0,0,0,0,1,0,1.8,9.9,0.0,9,9,89,1
702,Andre Petties-Wilson,PorSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,5.7,0.0,9,8,51,0
703,D'Anfernee McGriff,FlaAtl,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,1,0,0,1.8,7.3,0.0,9,8,66,1
704,Dakota Torres,Hawaii,0,0,1,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,1.5,5.8,0.0,9,7,52,2
705,Romello Brooker,Hou,0,0,1,2,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1.5,5.0,0.0,9,7,45,0
706,Ty Jones,Wash,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,3,0,2.3,7.9,0.0,9,7,71,0
707,Bryan Thompson,Utah,0,0,0,0,0,0,0,1,0,0,1,5,2,0,0,0,0,0,0,0,2.3,8.6,0.0,9,5,77,0
708,Jaylon Redd,Oregon,0,0,0,0,2,1,0,0,1,0,0,0,0,3,0,0,2,0,0,0,1.5,6.6,0.0,9,5,59,1
709,Jazz Peavy,Wisc,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,6.1,0.0,9,5,55,0
710,Caleb Reams,Ill,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,3.0,3.6,0.0,9,4,32,1
711,Eric Carter,Minn,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1.5,9.6,0.0,9,4,86,0
712,Nico Collins,Mich,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,4.5,3.0,0.0,9,3,27,0
713,Mark Williams,Minn,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,4.5,4.8,0.0,9,2,43,0
714,Shelby Walker,SMU,0,0,2,0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1.3,1.7,0.0,9,2,15,0
715,Frank Darby,AriSt,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1.3,29.3,0.0,8,9,234,2
716,Tim Wilson,SDSU,0,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2.0,11.1,0.0,8,6,89,0
717,Patrick Reed,NM,0,0,0,2,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2.0,6.5,0.0,8,6,52,0
718,D.J. Matthews,FlaSt,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,4,0,0.9,9.0,0.0,8,6,72,1
719,Jonathan Hodoh,UL-Mon,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2.7,6.6,0.0,8,6,53,1
720,Devon Spalding,CentMi,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.3,0.0,8,5,26,0
721,Cam Chambers,MSU,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,8.3,0.0,8,5,66,0
722,Tim Jones,SouMis,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,2.7,15.1,0.0,8,5,121,1
723,Roderick Proctor,Mem,0,0,0,0,0,2,0,1,0,0,3,0,0,2,0,0,0,0,0,0,2.0,8.4,0.0,8,5,67,0
724,Emonee Spence,Lou,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,0.0,8,5,48,0
725,TJ Chase,Clem,0,0,0,0,0,0,3,0,0,0,1,0,2,0,2,0,0,0,0,0,1.6,4.4,0.0,8,5,35,1
726,George Scott,LaTech,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2.7,4.6,0.0,8,5,37,0
727,Brandon Childress,CentMi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.3,0.0,8,5,42,1
728,Jared Cornelius,Ark,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.4,0.0,8,5,43,1
729,Avante' Cox,Wyo,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6,9.9,0.0,8,5,79,0
730,Ruben Garnett,MiddTn,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1.0,8.9,0.0,8,5,71,1
731,Brandon Arconado,WashSt,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,2.0,9.1,0.0,8,4,73,1
732,DL Knock,Ohio,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0.7,3.1,0.0,8,4,25,1
733,Dionte Mullins,Mia-Fl,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2.7,6.6,0.0,8,4,53,0
734,Everett Wormley,Rut,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2.7,2.4,0.0,8,4,19,0
735,Klyde Chriss,TexA&M,0,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.5,0.0,8,4,52,0
736,Tyler Byrd,Tenn,0,0,0,0,3,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1.6,3.4,0.0,8,3,27,1
737,Keynan Foster,UTEP,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.9,0.0,8,3,23,0
738,Hassan Littles,BallSt,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.5,0.0,8,2,20,0
739,Aaron Molina,NM,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,2.7,2.5,0.0,8,2,20,1
740,Landen Measom,SoUt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,86.9,0.0,7,53,608,4
741,Demun Mercer,UND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,72.6,0.0,7,36,508,1
742,Xavier Hawkins,OreSt,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,9.4,0.0,7,8,66,0
743,Ja'Deion High,TxTch,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1.0,8.3,0.0,7,7,58,0
744,Quinetin Jackson,NorTx,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,1.2,11.3,0.0,7,6,79,1
745,Cameron Cole,CentMi,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,14.9,0.0,7,6,104,1
746,Noah Ellison,ODU,0,0,0,2,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1.8,7.9,0.0,7,6,55,0
747,Warren Craft,UVa,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7.9,0.0,7,5,55,0
748,Kyric McGowan,NW,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,7.3,0.0,7,5,51,0
749,Isaiah Harris,KanSt,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,19.7,0.0,7,5,138,1
750,DJ Turner,MD,0,0,1,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.4,4.6,0.0,7,5,32,0
751,Trey Ellis,Vandy,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1.4,10.0,0.0,7,5,70,1
752,Andre Williams,Akron,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,1.4,10.0,0.0,7,4,70,0
753,Isaiah Epps,Kty,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.3,7.9,0.0,7,4,55,0
